h1,h2,h3,h4,h5,h6,h7,h8
1.0293475527364022,1.0237405078752064,1.023371300404528,1.0328097961935097,1.0536528054676249,1.094903028585849,1.155081731026119,1.2088013775033655
1.0352799778390858,1.031321352648121,1.006136830827422,1.0091845446207597,1.0340743762866977,1.064933807403783,1.095127029686959,1.1189056414929037
0.9348171671759241,0.8925829605395519,0.8571726329339191,0.8351666709744022,0.8439822234664583,0.9235000105414142,1.045162689676805,1.198360346784843
1.0603802733824084,1.0440019962951077,1.033255817858298,0.9777534479881597,0.9162269614358668,0.8869811035674857,0.8443388298166336,0.8336029489878226
1.0002789529126415,0.94892148931931,0.8411697223535558,0.7555686578119973,0.6450619255908131,0.5934439298401798,0.6837280387739977,0.8083358084821026
,,,,,,,
,,,,,,,
,,,,,,,
